DW_H4Pi,DW_HKK,DW_Hgaga,DW_Hss,DW_HGluon,DW_Hee,Decay_width_total,mH,Br_H4Pi,theta,ltime,DW_HPiPi,Br_HPiPi,Br_Hee,Br_Htautau,Br_Hmumu,Br_Hcc,Br_Hss,Br_HGluon,Br_Hgaga,DW_Hcc,DW_Htautau,DW_Hmumu,Br_HKK
1e-40,1e-40,5.36227e-18,1e-40,1e-40,4.31185e-17,4.84808e-17,0.1,2.06267e-24,0.0501187,4070.21,1e-40,2.06267e-24,0.889394,2.06267e-24,2.06267e-24,2.06267e-24,2.06267e-24,2.06267e-24,0.110606,1e-40,1e-40,1e-40,2.06267e-24
1e-40,1e-40,8.49863e-18,1e-40,1e-40,6.83382e-17,7.68369e-17,0.1,1.30146e-24,0.0630957,2568.13,1e-40,1.30146e-24,0.889394,1.30146e-24,1.30146e-24,1.30146e-24,1.30146e-24,1.30146e-24,0.110606,1e-40,1e-40,1e-40,1.30146e-24
1e-40,1e-40,1.34694e-17,1e-40,1e-40,1.08309e-16,1.21778e-16,0.1,8.21165e-25,0.0794328,1620.38,1e-40,8.21165e-25,0.889394,8.21165e-25,8.21165e-25,8.21165e-25,8.21165e-25,8.21165e-25,0.110606,1e-40,1e-40,1e-40,8.21165e-25
1e-40,1e-40,2.13476e-17,1e-40,1e-40,1.71658e-16,1.93005e-16,0.1,5.1812e-25,0.1,1022.39,1e-40,5.1812e-25,0.889394,5.1812e-25,5.1812e-25,5.1812e-25,5.1812e-25,5.1812e-25,0.110606,1e-40,1e-40,1e-40,5.1812e-25
1e-40,1e-40,3.38336e-17,1e-40,1e-40,2.72059e-16,3.05893e-16,0.1,3.26912e-25,0.125893,645.085,1e-40,3.26912e-25,0.889394,3.26912e-25,3.26912e-25,3.26912e-25,3.26912e-25,3.26912e-25,0.110606,1e-40,1e-40,1e-40,3.26912e-25
1e-40,1e-40,5.36227e-17,1e-40,1e-40,4.31185e-16,4.84808e-16,0.1,2.06267e-25,0.158489,407.021,1e-40,2.06267e-25,0.889394,2.06267e-25,2.06267e-25,2.06267e-25,2.06267e-25,2.06267e-25,0.110606,1e-40,1e-40,1e-40,2.06267e-25
1e-40,1e-40,8.49863e-17,1e-40,1e-40,6.83382e-16,7.68369e-16,0.1,1.30146e-25,0.199526,256.813,1e-40,1.30146e-25,0.889394,1.30146e-25,1.30146e-25,1.30146e-25,1.30146e-25,1.30146e-25,0.110606,1e-40,1e-40,1e-40,1.30146e-25
1e-40,1e-40,1.34694e-16,1e-40,1e-40,1.08309e-15,1.21778e-15,0.1,8.21165e-26,0.251189,162.038,1e-40,8.21165e-26,0.889394,8.21165e-26,8.21165e-26,8.21165e-26,8.21165e-26,8.21165e-26,0.110606,1e-40,1e-40,1e-40,8.21165e-26
1e-40,1e-40,2.13476e-16,1e-40,1e-40,1.71658e-15,1.93005e-15,0.1,5.1812e-26,0.316228,102.239,1e-40,5.1812e-26,0.889394,5.1812e-26,5.1812e-26,5.1812e-26,5.1812e-26,5.1812e-26,0.110606,1e-40,1e-40,1e-40,5.1812e-26
1e-40,1e-40,3.38336e-16,1e-40,1e-40,2.72059e-15,3.05893e-15,0.1,3.26912e-26,0.398107,64.5085,1e-40,3.26912e-26,0.889394,3.26912e-26,3.26912e-26,3.26912e-26,3.26912e-26,3.26912e-26,0.110606,1e-40,1e-40,1e-40,3.26912e-26
1e-40,1e-40,5.36227e-16,1e-40,1e-40,4.31185e-15,4.84808e-15,0.1,2.06267e-26,0.501187,40.7021,1e-40,2.06267e-26,0.889394,2.06267e-26,2.06267e-26,2.06267e-26,2.06267e-26,2.06267e-26,0.110606,1e-40,1e-40,1e-40,2.06267e-26
1e-40,1e-40,8.49863e-16,1e-40,1e-40,6.83382e-15,7.68369e-15,0.1,1.30146e-26,0.630957,25.6813,1e-40,1.30146e-26,0.889394,1.30146e-26,1.30146e-26,1.30146e-26,1.30146e-26,1.30146e-26,0.110606,1e-40,1e-40,1e-40,1.30146e-26
1e-40,1e-40,1.34694e-15,1e-40,1e-40,1.08309e-14,1.21778e-14,0.1,8.21165e-27,0.794328,16.2038,1e-40,8.21165e-27,0.889394,8.21165e-27,8.21165e-27,8.21165e-27,8.21165e-27,8.21165e-27,0.110606,1e-40,1e-40,1e-40,8.21165e-27
1e-40,1e-40,2.13476e-15,1e-40,1e-40,1.71658e-14,1.93005e-14,0.1,5.1812e-27,1,10.2239,1e-40,5.1812e-27,0.889394,5.1812e-27,5.1812e-27,5.1812e-27,5.1812e-27,5.1812e-27,0.110606,1e-40,1e-40,1e-40,5.1812e-27
1e-40,1e-40,1.95613e-34,1e-40,1e-40,3.43356e-34,5.3897e-34,0.2,1.85539e-07,1e-10,3.66119e+20,1e-40,1.85539e-07,0.63706,1.85539e-07,1.85539e-07,1.85539e-07,1.85539e-07,1.85539e-07,0.362938,1e-40,1e-40,1e-40,1.85539e-07
1e-40,1e-40,3.10025e-34,1e-40,1e-40,5.44183e-34,8.54209e-34,0.2,1.17067e-07,1.25893e-10,2.31006e+20,1e-40,1.17067e-07,0.63706,1.17067e-07,1.17067e-07,1.17067e-07,1.17067e-07,1.17067e-07,0.362939,1e-40,1e-40,1e-40,1.17067e-07
1e-40,1e-40,4.91357e-34,1e-40,1e-40,8.62471e-34,1.35383e-33,0.2,7.38646e-08,1.58489e-10,1.45755e+20,1e-40,7.38646e-08,0.637061,7.38646e-08,7.38646e-08,7.38646e-08,7.38646e-08,7.38646e-08,0.362939,1e-40,1e-40,1e-40,7.38646e-08
1e-40,1e-40,7.78748e-34,1e-40,1e-40,1.36693e-33,2.14567e-33,0.2,4.66054e-08,1.99526e-10,9.1965e+19,1e-40,4.66054e-08,0.637061,4.66054e-08,4.66054e-08,4.66054e-08,4.66054e-08,4.66054e-08,0.362939,1e-40,1e-40,1e-40,4.66054e-08
1e-40,1e-40,1.23423e-33,1e-40,1e-40,2.16643e-33,3.40066e-33,0.2,2.9406e-08,2.51189e-10,5.8026e+19,1e-40,2.9406e-08,0.637061,2.9406e-08,2.9406e-08,2.9406e-08,2.9406e-08,2.9406e-08,0.362939,1e-40,1e-40,1e-40,2.9406e-08
1e-40,1e-40,1.95613e-33,1e-40,1e-40,3.43356e-33,5.38969e-33,0.2,1.85539e-08,3.16228e-10,3.66119e+19,1e-40,1.85539e-08,0.637061,1.85539e-08,1.85539e-08,1.85539e-08,1.85539e-08,1.85539e-08,0.362939,1e-40,1e-40,1e-40,1.85539e-08
1e-40,1e-40,3.10025e-33,1e-40,1e-40,5.44183e-33,8.54208e-33,0.2,1.17067e-08,3.98107e-10,2.31006e+19,1e-40,1.17067e-08,0.637061,1.17067e-08,1.17067e-08,1.17067e-08,1.17067e-08,1.17067e-08,0.362939,1e-40,1e-40,1e-40,1.17067e-08
1e-40,1e-40,4.91357e-33,1e-40,1e-40,8.62471e-33,1.35383e-32,0.2,7.38646e-09,5.01187e-10,1.45755e+19,1e-40,7.38646e-09,0.637061,7.38646e-09,7.38646e-09,7.38646e-09,7.38646e-09,7.38646e-09,0.362939,1e-40,1e-40,1e-40,7.38646e-09
1e-40,1e-40,7.78748e-33,1e-40,1e-40,1.36693e-32,2.14567e-32,0.2,4.66054e-09,6.30957e-10,9.19651e+18,1e-40,4.66054e-09,0.637061,4.66054e-09,4.66054e-09,4.66054e-09,4.66054e-09,4.66054e-09,0.362939,1e-40,1e-40,1e-40,4.66054e-09
1e-40,1e-40,1.23423e-32,1e-40,1e-40,2.16643e-32,3.40066e-32,0.2,2.9406e-09,7.94328e-10,5.8026e+18,1e-40,2.9406e-09,0.637061,2.9406e-09,2.9406e-09,2.9406e-09,2.9406e-09,2.9406e-09,0.362939,1e-40,1e-40,1e-40,2.9406e-09
1e-40,1e-40,1.95613e-32,1e-40,1e-40,3.43356e-32,5.38969e-32,0.2,1.85539e-09,1e-09,3.6612e+18,1e-40,1.85539e-09,0.637061,1.85539e-09,1.85539e-09,1.85539e-09,1.85539e-09,1.85539e-09,0.362939,1e-40,1e-40,1e-40,1.85539e-09
1e-40,1e-40,3.10025e-32,1e-40,1e-40,5.44183e-32,8.54208e-32,0.2,1.17068e-09,1.25893e-09,2.31006e+18,1e-40,1.17068e-09,0.637061,1.17068e-09,1.17068e-09,1.17068e-09,1.17068e-09,1.17068e-09,0.362939,1e-40,1e-40,1e-40,1.17068e-09
1e-40,1e-40,4.91357e-32,1e-40,1e-40,8.62471e-32,1.35383e-31,0.2,7.38646e-10,1.58489e-09,1.45755e+18,1e-40,7.38646e-10,0.637061,7.38646e-10,7.38646e-10,7.38646e-10,7.38646e-10,7.38646e-10,0.362939,1e-40,1e-40,1e-40,7.38646e-10
1e-40,1e-40,7.78748e-32,1e-40,1e-40,1.36693e-31,2.14567e-31,0.2,4.66054e-10,1.99526e-09,9.19651e+17,1e-40,4.66054e-10,0.637061,4.66054e-10,4.66054e-10,4.66054e-10,4.66054e-10,4.66054e-10,0.362939,1e-40,1e-40,1e-40,4.66054e-10
1e-40,1e-40,1.23423e-31,1e-40,1e-40,2.16643e-31,3.40066e-31,0.2,2.9406e-10,2.51189e-09,5.8026e+17,1e-40,2.9406e-10,0.637061,2.9406e-10,2.9406e-10,2.9406e-10,2.9406e-10,2.9406e-10,0.362939,1e-40,1e-40,1e-40,2.9406e-10
1e-40,1e-40,1.95613e-31,1e-40,1e-40,3.43356e-31,5.38969e-31,0.2,1.85539e-10,3.16228e-09,3.6612e+17,1e-40,1.85539e-10,0.637061,1.85539e-10,1.85539e-10,1.85539e-10,1.85539e-10,1.85539e-10,0.362939,1e-40,1e-40,1e-40,1.85539e-10
1e-40,1e-40,3.10025e-31,1e-40,1e-40,5.44183e-31,8.54208e-31,0.2,1.17068e-10,3.98107e-09,2.31006e+17,1e-40,1.17068e-10,0.637061,1.17068e-10,1.17068e-10,1.17068e-10,1.17068e-10,1.17068e-10,0.362939,1e-40,1e-40,1e-40,1.17068e-10
1e-40,1e-40,4.91357e-31,1e-40,1e-40,8.62471e-31,1.35383e-30,0.2,7.38646e-11,5.01187e-09,1.45755e+17,1e-40,7.38646e-11,0.637061,7.38646e-11,7.38646e-11,7.38646e-11,7.38646e-11,7.38646e-11,0.362939,1e-40,1e-40,1e-40,7.38646e-11
1e-40,1e-40,7.78748e-31,1e-40,1e-40,1.36693e-30,2.14567e-30,0.2,4.66054e-11,6.30957e-09,9.19651e+16,1e-40,4.66054e-11,0.637061,4.66054e-11,4.66054e-11,4.66054e-11,4.66054e-11,4.66054e-11,0.362939,1e-40,1e-40,1e-40,4.66054e-11
1e-40,1e-40,1.23423e-30,1e-40,1e-40,2.16643e-30,3.40066e-30,0.2,2.9406e-11,7.94328e-09,5.8026e+16,1e-40,2.9406e-11,0.637061,2.9406e-11,2.9406e-11,2.9406e-11,2.9406e-11,2.9406e-11,0.362939,1e-40,1e-40,1e-40,2.9406e-11
1e-40,1e-40,1.95613e-30,1e-40,1e-40,3.43356e-30,5.38969e-30,0.2,1.85539e-11,1e-08,3.6612e+16,1e-40,1.85539e-11,0.637061,1.85539e-11,1.85539e-11,1.85539e-11,1.85539e-11,1.85539e-11,0.362939,1e-40,1e-40,1e-40,1.85539e-11
1e-40,1e-40,3.10025e-30,1e-40,1e-40,5.44183e-30,8.54208e-30,0.2,1.17068e-11,1.25893e-08,2.31006e+16,1e-40,1.17068e-11,0.637061,1.17068e-11,1.17068e-11,1.17068e-11,1.17068e-11,1.17068e-11,0.362939,1e-40,1e-40,1e-40,1.17068e-11
1e-40,1e-40,4.91357e-30,1e-40,1e-40,8.62471e-30,1.35383e-29,0.2,7.38646e-12,1.58489e-08,1.45755e+16,1e-40,7.38646e-12,0.637061,7.38646e-12,7.38646e-12,7.38646e-12,7.38646e-12,7.38646e-12,0.362939,1e-40,1e-40,1e-40,7.38646e-12
1e-40,1e-40,7.78748e-30,1e-40,1e-40,1.36693e-29,2.14567e-29,0.2,4.66054e-12,1.99526e-08,9.19651e+15,1e-40,4.66054e-12,0.637061,4.66054e-12,4.66054e-12,4.66054e-12,4.66054e-12,4.66054e-12,0.362939,1e-40,1e-40,1e-40,4.66054e-12
1e-40,1e-40,1.23423e-29,1e-40,1e-40,2.16643e-29,3.40066e-29,0.2,2.9406e-12,2.51189e-08,5.8026e+15,1e-40,2.9406e-12,0.637061,2.9406e-12,2.9406e-12,2.9406e-12,2.9406e-12,2.9406e-12,0.362939,1e-40,1e-40,1e-40,2.9406e-12
1e-40,1e-40,1.95613e-29,1e-40,1e-40,3.43356e-29,5.38969e-29,0.2,1.85539e-12,3.16228e-08,3.6612e+15,1e-40,1.85539e-12,0.637061,1.85539e-12,1.85539e-12,1.85539e-12,1.85539e-12,1.85539e-12,0.362939,1e-40,1e-40,1e-40,1.85539e-12
1e-40,1e-40,3.10025e-29,1e-40,1e-40,5.44183e-29,8.54208e-29,0.2,1.17068e-12,3.98107e-08,2.31006e+15,1e-40,1.17068e-12,0.637061,1.17068e-12,1.17068e-12,1.17068e-12,1.17068e-12,1.17068e-12,0.362939,1e-40,1e-40,1e-40,1.17068e-12
1e-40,1e-40,4.91357e-29,1e-40,1e-40,8.62471e-29,1.35383e-28,0.2,7.38646e-13,5.01187e-08,1.45755e+15,1e-40,7.38646e-13,0.637061,7.38646e-13,7.38646e-13,7.38646e-13,7.38646e-13,7.38646e-13,0.362939,1e-40,1e-40,1e-40,7.38646e-13
1e-40,1e-40,7.78748e-29,1e-40,1e-40,1.36693e-28,2.14567e-28,0.2,4.66054e-13,6.30957e-08,9.19651e+14,1e-40,4.66054e-13,0.637061,4.66054e-13,4.66054e-13,4.66054e-13,4.66054e-13,4.66054e-13,0.362939,1e-40,1e-40,1e-40,4.66054e-13
1e-40,1e-40,1.23423e-28,1e-40,1e-40,2.16643e-28,3.40066e-28,0.2,2.9406e-13,7.94328e-08,5.8026e+14,1e-40,2.9406e-13,0.637061,2.9406e-13,2.9406e-13,2.9406e-13,2.9406e-13,2.9406e-13,0.362939,1e-40,1e-40,1e-40,2.9406e-13
1e-40,1e-40,1.95613e-28,1e-40,1e-40,3.43356e-28,5.38969e-28,0.2,1.85539e-13,1e-07,3.6612e+14,1e-40,1.85539e-13,0.637061,1.85539e-13,1.85539e-13,1.85539e-13,1.85539e-13,1.85539e-13,0.362939,1e-40,1e-40,1e-40,1.85539e-13
1e-40,1e-40,3.10025e-28,1e-40,1e-40,5.44183e-28,8.54208e-28,0.2,1.17068e-13,1.25893e-07,2.31006e+14,1e-40,1.17068e-13,0.637061,1.17068e-13,1.17068e-13,1.17068e-13,1.17068e-13,1.17068e-13,0.362939,1e-40,1e-40,1e-40,1.17068e-13
1e-40,1e-40,4.91357e-28,1e-40,1e-40,8.62471e-28,1.35383e-27,0.2,7.38646e-14,1.58489e-07,1.45755e+14,1e-40,7.38646e-14,0.637061,7.38646e-14,7.38646e-14,7.38646e-14,7.38646e-14,7.38646e-14,0.362939,1e-40,1e-40,1e-40,7.38646e-14
1e-40,1e-40,7.78748e-28,1e-40,1e-40,1.36693e-27,2.14567e-27,0.2,4.66054e-14,1.99526e-07,9.19651e+13,1e-40,4.66054e-14,0.637061,4.66054e-14,4.66054e-14,4.66054e-14,4.66054e-14,4.66054e-14,0.362939,1e-40,1e-40,1e-40,4.66054e-14
1e-40,1e-40,1.23423e-27,1e-40,1e-40,2.16643e-27,3.40066e-27,0.2,2.9406e-14,2.51189e-07,5.8026e+13,1e-40,2.9406e-14,0.637061,2.9406e-14,2.9406e-14,2.9406e-14,2.9406e-14,2.9406e-14,0.362939,1e-40,1e-40,1e-40,2.9406e-14
1e-40,1e-40,1.95613e-27,1e-40,1e-40,3.43356e-27,5.38969e-27,0.2,1.85539e-14,3.16228e-07,3.6612e+13,1e-40,1.85539e-14,0.637061,1.85539e-14,1.85539e-14,1.85539e-14,1.85539e-14,1.85539e-14,0.362939,1e-40,1e-40,1e-40,1.85539e-14
1e-40,1e-40,3.10025e-27,1e-40,1e-40,5.44183e-27,8.54208e-27,0.2,1.17068e-14,3.98107e-07,2.31006e+13,1e-40,1.17068e-14,0.637061,1.17068e-14,1.17068e-14,1.17068e-14,1.17068e-14,1.17068e-14,0.362939,1e-40,1e-40,1e-40,1.17068e-14
1e-40,1e-40,4.91357e-27,1e-40,1e-40,8.62471e-27,1.35383e-26,0.2,7.38646e-15,5.01187e-07,1.45755e+13,1e-40,7.38646e-15,0.637061,7.38646e-15,7.38646e-15,7.38646e-15,7.38646e-15,7.38646e-15,0.362939,1e-40,1e-40,1e-40,7.38646e-15
1e-40,1e-40,7.78748e-27,1e-40,1e-40,1.36693e-26,2.14567e-26,0.2,4.66054e-15,6.30957e-07,9.19651e+12,1e-40,4.66054e-15,0.637061,4.66054e-15,4.66054e-15,4.66054e-15,4.66054e-15,4.66054e-15,0.362939,1e-40,1e-40,1e-40,4.66054e-15
1e-40,1e-40,1.23423e-26,1e-40,1e-40,2.16643e-26,3.40066e-26,0.2,2.9406e-15,7.94328e-07,5.8026e+12,1e-40,2.9406e-15,0.637061,2.9406e-15,2.9406e-15,2.9406e-15,2.9406e-15,2.9406e-15,0.362939,1e-40,1e-40,1e-40,2.9406e-15
1e-40,1e-40,1.95613e-26,1e-40,1e-40,3.43356e-26,5.38969e-26,0.2,1.85539e-15,1e-06,3.6612e+12,1e-40,1.85539e-15,0.637061,1.85539e-15,1.85539e-15,1.85539e-15,1.85539e-15,1.85539e-15,0.362939,1e-40,1e-40,1e-40,1.85539e-15
1e-40,1e-40,3.10025e-26,1e-40,1e-40,5.44183e-26,8.54208e-26,0.2,1.17068e-15,1.25893e-06,2.31006e+12,1e-40,1.17068e-15,0.637061,1.17068e-15,1.17068e-15,1.17068e-15,1.17068e-15,1.17068e-15,0.362939,1e-40,1e-40,1e-40,1.17068e-15
1e-40,1e-40,4.91357e-26,1e-40,1e-40,8.62471e-26,1.35383e-25,0.2,7.38646e-16,1.58489e-06,1.45755e+12,1e-40,7.38646e-16,0.637061,7.38646e-16,7.38646e-16,7.38646e-16,7.38646e-16,7.38646e-16,0.362939,1e-40,1e-40,1e-40,7.38646e-16
1e-40,1e-40,7.78748e-26,1e-40,1e-40,1.36693e-25,2.14567e-25,0.2,4.66054e-16,1.99526e-06,9.19651e+11,1e-40,4.66054e-16,0.637061,4.66054e-16,4.66054e-16,4.66054e-16,4.66054e-16,4.66054e-16,0.362939,1e-40,1e-40,1e-40,4.66054e-16
1e-40,1e-40,1.23423e-25,1e-40,1e-40,2.16643e-25,3.40066e-25,0.2,2.9406e-16,2.51189e-06,5.8026e+11,1e-40,2.9406e-16,0.637061,2.9406e-16,2.9406e-16,2.9406e-16,2.9406e-16,2.9406e-16,0.362939,1e-40,1e-40,1e-40,2.9406e-16
1e-40,1e-40,1.95613e-25,1e-40,1e-40,3.43356e-25,5.38969e-25,0.2,1.85539e-16,3.16228e-06,3.6612e+11,1e-40,1.85539e-16,0.637061,1.85539e-16,1.85539e-16,1.85539e-16,1.85539e-16,1.85539e-16,0.362939,1e-40,1e-40,1e-40,1.85539e-16
1e-40,1e-40,3.10025e-25,1e-40,1e-40,5.44183e-25,8.54208e-25,0.2,1.17068e-16,3.98107e-06,2.31006e+11,1e-40,1.17068e-16,0.637061,1.17068e-16,1.17068e-16,1.17068e-16,1.17068e-16,1.17068e-16,0.362939,1e-40,1e-40,1e-40,1.17068e-16
1e-40,1e-40,4.91357e-25,1e-40,1e-40,8.62471e-25,1.35383e-24,0.2,7.38646e-17,5.01187e-06,1.45755e+11,1e-40,7.38646e-17,0.637061,7.38646e-17,7.38646e-17,7.38646e-17,7.38646e-17,7.38646e-17,0.362939,1e-40,1e-40,1e-40,7.38646e-17
1e-40,1e-40,7.78748e-25,1e-40,1e-40,1.36693e-24,2.14567e-24,0.2,4.66054e-17,6.30957e-06,9.19651e+10,1e-40,4.66054e-17,0.637061,4.66054e-17,4.66054e-17,4.66054e-17,4.66054e-17,4.66054e-17,0.362939,1e-40,1e-40,1e-40,4.66054e-17
1e-40,1e-40,1.23423e-24,1e-40,1e-40,2.16643e-24,3.40066e-24,0.2,2.9406e-17,7.94328e-06,5.8026e+10,1e-40,2.9406e-17,0.637061,2.9406e-17,2.9406e-17,2.9406e-17,2.9406e-17,2.9406e-17,0.362939,1e-40,1e-40,1e-40,2.9406e-17
1e-40,1e-40,1.95613e-24,1e-40,1e-40,3.43356e-24,5.38969e-24,0.2,1.85539e-17,1e-05,3.6612e+10,1e-40,1.85539e-17,0.637061,1.85539e-17,1.85539e-17,1.85539e-17,1.85539e-17,1.85539e-17,0.362939,1e-40,1e-40,1e-40,1.85539e-17
1e-40,1e-40,3.10025e-24,1e-40,1e-40,5.44183e-24,8.54208e-24,0.2,1.17068e-17,1.25893e-05,2.31006e+10,1e-40,1.17068e-17,0.637061,1.17068e-17,1.17068e-17,1.17068e-17,1.17068e-17,1.17068e-17,0.362939,1e-40,1e-40,1e-40,1.17068e-17
1e-40,1e-40,4.91357e-24,1e-40,1e-40,8.62471e-24,1.35383e-23,0.2,7.38646e-18,1.58489e-05,1.45755e+10,1e-40,7.38646e-18,0.637061,7.38646e-18,7.38646e-18,7.38646e-18,7.38646e-18,7.38646e-18,0.362939,1e-40,1e-40,1e-40,7.38646e-18
1e-40,1e-40,7.78748e-24,1e-40,1e-40,1.36693e-23,2.14567e-23,0.2,4.66054e-18,1.99526e-05,9.19651e+09,1e-40,4.66054e-18,0.637061,4.66054e-18,4.66054e-18,4.66054e-18,4.66054e-18,4.66054e-18,0.362939,1e-40,1e-40,1e-40,4.66054e-18
1e-40,1e-40,1.23423e-23,1e-40,1e-40,2.16643e-23,3.40066e-23,0.2,2.9406e-18,2.51189e-05,5.8026e+09,1e-40,2.9406e-18,0.637061,2.9406e-18,2.9406e-18,2.9406e-18,2.9406e-18,2.9406e-18,0.362939,1e-40,1e-40,1e-40,2.9406e-18
1e-40,1e-40,1.95613e-23,1e-40,1e-40,3.43356e-23,5.38969e-23,0.2,1.85539e-18,3.16228e-05,3.6612e+09,1e-40,1.85539e-18,0.637061,1.85539e-18,1.85539e-18,1.85539e-18,1.85539e-18,1.85539e-18,0.362939,1e-40,1e-40,1e-40,1.85539e-18
1e-40,1e-40,3.10025e-23,1e-40,1e-40,5.44183e-23,8.54208e-23,0.2,1.17068e-18,3.98107e-05,2.31006e+09,1e-40,1.17068e-18,0.637061,1.17068e-18,1.17068e-18,1.17068e-18,1.17068e-18,1.17068e-18,0.362939,1e-40,1e-40,1e-40,1.17068e-18
1e-40,1e-40,4.91357e-23,1e-40,1e-40,8.62471e-23,1.35383e-22,0.2,7.38646e-19,5.01187e-05,1.45755e+09,1e-40,7.38646e-19,0.637061,7.38646e-19,7.38646e-19,7.38646e-19,7.38646e-19,7.38646e-19,0.362939,1e-40,1e-40,1e-40,7.38646e-19
1e-40,1e-40,7.78748e-23,1e-40,1e-40,1.36693e-22,2.14567e-22,0.2,4.66054e-19,6.30957e-05,9.19651e+08,1e-40,4.66054e-19,0.637061,4.66054e-19,4.66054e-19,4.66054e-19,4.66054e-19,4.66054e-19,0.362939,1e-40,1e-40,1e-40,4.66054e-19
1e-40,1e-40,1.23423e-22,1e-40,1e-40,2.16643e-22,3.40066e-22,0.2,2.9406e-19,7.94328e-05,5.8026e+08,1e-40,2.9406e-19,0.637061,2.9406e-19,2.9406e-19,2.9406e-19,2.9406e-19,2.9406e-19,0.362939,1e-40,1e-40,1e-40,2.9406e-19
1e-40,1e-40,1.95613e-22,1e-40,1e-40,3.43356e-22,5.38969e-22,0.2,1.85539e-19,0.0001,3.6612e+08,1e-40,1.85539e-19,0.637061,1.85539e-19,1.85539e-19,1.85539e-19,1.85539e-19,1.85539e-19,0.362939,1e-40,1e-40,1e-40,1.85539e-19
1e-40,1e-40,3.10025e-22,1e-40,1e-40,5.44183e-22,8.54208e-22,0.2,1.17068e-19,0.000125893,2.31006e+08,1e-40,1.17068e-19,0.637061,1.17068e-19,1.17068e-19,1.17068e-19,1.17068e-19,1.17068e-19,0.362939,1e-40,1e-40,1e-40,1.17068e-19
1e-40,1e-40,4.91357e-22,1e-40,1e-40,8.62471e-22,1.35383e-21,0.2,7.38646e-20,0.000158489,1.45755e+08,1e-40,7.38646e-20,0.637061,7.38646e-20,7.38646e-20,7.38646e-20,7.38646e-20,7.38646e-20,0.362939,1e-40,1e-40,1e-40,7.38646e-20
1e-40,1e-40,7.78748e-22,1e-40,1e-40,1.36693e-21,2.14567e-21,0.2,4.66054e-20,0.000199526,9.19651e+07,1e-40,4.66054e-20,0.637061,4.66054e-20,4.66054e-20,4.66054e-20,4.66054e-20,4.66054e-20,0.362939,1e-40,1e-40,1e-40,4.66054e-20
1e-40,1e-40,1.23423e-21,1e-40,1e-40,2.16643e-21,3.40066e-21,0.2,2.9406e-20,0.000251189,5.8026e+07,1e-40,2.9406e-20,0.637061,2.9406e-20,2.9406e-20,2.9406e-20,2.9406e-20,2.9406e-20,0.362939,1e-40,1e-40,1e-40,2.9406e-20
1e-40,1e-40,1.95613e-21,1e-40,1e-40,3.43356e-21,5.38969e-21,0.2,1.85539e-20,0.000316228,3.6612e+07,1e-40,1.85539e-20,0.637061,1.85539e-20,1.85539e-20,1.85539e-20,1.85539e-20,1.85539e-20,0.362939,1e-40,1e-40,1e-40,1.85539e-20
1e-40,1e-40,3.10025e-21,1e-40,1e-40,5.44183e-21,8.54208e-21,0.2,1.17068e-20,0.000398107,2.31006e+07,1e-40,1.17068e-20,0.637061,1.17068e-20,1.17068e-20,1.17068e-20,1.17068e-20,1.17068e-20,0.362939,1e-40,1e-40,1e-40,1.17068e-20
1e-40,1e-40,4.91357e-21,1e-40,1e-40,8.62471e-21,1.35383e-20,0.2,7.38646e-21,0.000501187,1.45755e+07,1e-40,7.38646e-21,0.637061,7.38646e-21,7.38646e-21,7.38646e-21,7.38646e-21,7.38646e-21,0.362939,1e-40,1e-40,1e-40,7.38646e-21
1e-40,1e-40,7.78748e-21,1e-40,1e-40,1.36693e-20,2.14567e-20,0.2,4.66054e-21,0.000630957,9.19651e+06,1e-40,4.66054e-21,0.637061,4.66054e-21,4.66054e-21,4.66054e-21,4.66054e-21,4.66054e-21,0.362939,1e-40,1e-40,1e-40,4.66054e-21
1e-40,1e-40,1.23423e-20,1e-40,1e-40,2.16643e-20,3.40066e-20,0.2,2.9406e-21,0.000794328,5.8026e+06,1e-40,2.9406e-21,0.637061,2.9406e-21,2.9406e-21,2.9406e-21,2.9406e-21,2.9406e-21,0.362939,1e-40,1e-40,1e-40,2.9406e-21
1e-40,1e-40,1.95613e-20,1e-40,1e-40,3.43356e-20,5.38969e-20,0.2,1.85539e-21,0.001,3.6612e+06,1e-40,1.85539e-21,0.637061,1.85539e-21,1.85539e-21,1.85539e-21,1.85539e-21,1.85539e-21,0.362939,1e-40,1e-40,1e-40,1.85539e-21
1e-40,1e-40,3.10025e-20,1e-40,1e-40,5.44183e-20,8.54208e-20,0.2,1.17068e-21,0.00125893,2.31006e+06,1e-40,1.17068e-21,0.637061,1.17068e-21,1.17068e-21,1.17068e-21,1.17068e-21,1.17068e-21,0.362939,1e-40,1e-40,1e-40,1.17068e-21
1e-40,1e-40,4.91357e-20,1e-40,1e-40,8.62471e-20,1.35383e-19,0.2,7.38646e-22,0.00158489,1.45755e+06,1e-40,7.38646e-22,0.637061,7.38646e-22,7.38646e-22,7.38646e-22,7.38646e-22,7.38646e-22,0.362939,1e-40,1e-40,1e-40,7.38646e-22
1e-40,1e-40,7.78748e-20,1e-40,1e-40,1.36693e-19,2.14567e-19,0.2,4.66054e-22,0.00199526,919651,1e-40,4.66054e-22,0.637061,4.66054e-22,4.66054e-22,4.66054e-22,4.66054e-22,4.66054e-22,0.362939,1e-40,1e-40,1e-40,4.66054e-22
